139,185
140,181
140,141
141,161
143,220
144,174
145,173
145,193
147,177
147,235
148,266
150,153
151,209
151,291
152,154
153,251
153,253
155,243
158,184
159,222
159,223
161,184
162,174
164,196
167,179
167,289
168,188
169,190
170,191
171,181
176,202
176,293
177,192
178,183
179,286
181,184
181,190
185,191
187,276
188,230
198,199
200,201
207,208
209,210
211,212
212,213
215,216
223,224
228,229
230,231
232,233
233,234
236,237
240,241
247,248
249,250
251,252
251,260
253,254
255,256
258,259
260,261
262,263
262,286
264,265
266,267
268,269
271,272
273,274
274,275
276,277
276,295
278,279
286,287
288,289
289,290
291,292
293,294
295,296
